time,fuel_level,vehicle_speed,engine_speed
1.52E+12,43.5920625,43.5920625,1314
1.52E+12,44.23209375,44.23209375,1313
1.52E+12,44.22409375,44.22409375,1325
1.52E+12,44.344125,44.344125,1309
1.52E+12,43.47215625,43.47215625,1308
1.52E+12,43.5681875,43.5681875,1295
1.52E+12,44.1601875,44.1601875,1326
1.52E+12,47.40821875,47.40821875,1418
1.52E+12,48.46425,48.46425,1445
1.52E+12,48.40025,48.40025,1448
1.52E+12,47.93628125,47.93628125,1429
1.52E+12,49.1443125,49.1443125,1457
1.52E+12,48.4643125,48.4643125,1431
1.52E+12,47.46434375,47.46434375,1397
1.52E+12,45.000375,45.000375,1313
1.52E+12,41.81640625,41.81640625,1274
1.52E+12,42.49640625,42.49640625,1269
1.52E+12,43.0884375,43.0884375,1268
1.52E+12,41.76046875,41.76046875,1248
1.52E+12,43.1525,43.1525,1293
1.52E+12,42.4565,42.4565,1245
1.52E+12,38.68053125,38.68053125,897
1.52E+12,37.8565625,37.8565625,899
1.52E+12,37.5845625,37.5845625,1580
1.52E+12,36.16059375,36.16059375,1428
1.52E+12,27.72859375,27.72859375,1106
1.52E+12,26.768625,26.768625,1154
1.52E+12,34.064625,34.064625,1472
1.52E+12,42.73665625,42.73665625,1841
1.52E+12,47.2966875,47.2966875,901
1.52E+12,48.49671875,48.49671875,1470
1.52E+12,50.78475,50.78475,1495
1.52E+12,50.08875,50.08875,1496
1.52E+12,53.52078125,53.52078125,1610
1.52E+12,57.2808125,57.2808125,1696
1.52E+12,57.07284375,57.07284375,1696
1.52E+12,56.688875,56.688875,1676
1.52E+12,54.73690625,54.73690625,1612
1.52E+12,53.9129375,53.9129375,1621
1.52E+12,55.01696875,55.01696875,1632
1.52E+12,53.856,53.856,1588
1.52E+12,51.65603125,51.65603125,1530
1.52E+12,50.9280625,50.9280625,1511
1.52E+12,52.05609375,52.05609375,1552
1.52E+12,53.24009375,53.24009375,1596
1.52E+12,55.480125,55.480125,1661
1.52E+12,56.04815625,56.04815625,1650
1.52E+12,55.8481875,55.8481875,1637
1.52E+12,54.50421875,54.50421875,1627
1.52E+12,55.26425,55.26425,1653
1.52E+12,56.31228125,56.31228125,1663
1.52E+12,55.5603125,55.5603125,1635
1.52E+12,54.55234375,54.55234375,1620
1.52E+12,53.720375,53.720375,1577
1.52E+12,51.26440625,51.26440625,1512
1.52E+12,50.9924375,50.9924375,1517
1.52E+12,52.56046875,52.56046875,1566
1.52E+12,50.96046875,50.96046875,1491
1.52E+12,47.0885,47.0885,1380
1.52E+12,44.09653125,44.09653125,903
1.52E+12,39.2325625,39.2325625,900
1.52E+12,36.2325625,36.2325625,901
1.52E+12,34.67259375,34.67259375,915
1.52E+12,34.856625,34.856625,1060
1.52E+12,38.944625,38.944625,1189
1.52E+12,43.12865625,43.12865625,1302
1.52E+12,43.4806875,43.4806875,1275
1.52E+12,42.5366875,42.5366875,1262
1.52E+12,41.50471875,41.50471875,1235
1.52E+12,41.71275,41.71275,1236
1.52E+12,40.78475,40.78475,893
1.52E+12,31.38478125,31.38478125,902
1.52E+12,28.4408125,28.4408125,994
1.52E+12,29.4248125,29.4248125,1249
1.52E+12,29.00884375,29.00884375,1165
1.52E+12,30.33684375,30.33684375,1308
1.52E+12,36.288875,36.288875,1554
1.52E+12,42.528875,42.528875,1801
1.52E+12,44.08890625,44.08890625,899
1.52E+12,43.7289375,43.7289375,1311
1.52E+12,43.34496875,43.34496875,880
1.52E+12,39.59296875,39.59296875,895
1.52E+12,37.464,37.464,897
1.52E+12,33.04803125,33.04803125,899
1.52E+12,26.83203125,26.83203125,900
1.52E+12,21.41603125,21.41603125,900
1.52E+12,20.2720625,20.2720625,895
1.52E+12,18.7680625,18.7680625,903
1.52E+12,16.8240625,16.8240625,901
1.52E+12,15.46409375,15.46409375,998
1.52E+12,18.16809375,18.16809375,1191
1.52E+12,19.43209375,19.43209375,1242
1.52E+12,17.584125,17.584125,1178
1.52E+12,21.336125,21.336125,1425
1.52E+12,23.696125,23.696125,1528
1.52E+12,24.46415625,24.46415625,1574
1.52E+12,24.20015625,24.20015625,1530
1.52E+12,22.9281875,22.9281875,1470
1.52E+12,28.8881875,28.8881875,1964
1.52E+12,32.65621875,32.65621875,887
1.52E+12,31.93621875,31.93621875,1345
1.52E+12,35.94425,35.94425,1516
1.52E+12,40.44025,40.44025,1704
1.52E+12,43.61628125,43.61628125,1189
1.52E+12,42.8403125,42.8403125,900
1.52E+12,39.6563125,39.6563125,897
1.52E+12,36.29634375,36.29634375,897
1.52E+12,29.648375,29.648375,902
1.52E+12,23.032375,23.032375,900
1.52E+12,14.648375,14.648375,903
1.52E+12,13.87240625,13.87240625,894
1.52E+12,16.97640625,16.97640625,1136
1.52E+12,21.59240625,21.59240625,1418
1.52E+12,20.5364375,20.5364375,1295
1.52E+12,22.6884375,22.6884375,1543
1.52E+12,30.3044375,30.3044375,2039
1.52E+12,31.34446875,31.34446875,891
1.52E+12,29.68846875,29.68846875,1235
1.52E+12,32.5125,32.5125,1371
1.52E+12,36.45653125,36.45653125,1533
1.52E+12,39.12853125,39.12853125,906
1.52E+12,38.1365625,38.1365625,900
1.52E+12,36.32059375,36.32059375,900
1.52E+12,35.00859375,35.00859375,1025
1.52E+12,32.696625,32.696625,977
1.52E+12,34.576625,34.576625,1049
1.52E+12,37.75265625,37.75265625,940
1.52E+12,34.9846875,34.9846875,900
1.52E+12,31.8806875,31.8806875,900
1.52E+12,31.8326875,31.8326875,899
1.52E+12,30.63271875,30.63271875,899
1.52E+12,27.58471875,27.58471875,900
1.52E+12,23.99275,23.99275,899
1.52E+12,22.80875,22.80875,903
1.52E+12,22.13675,22.13675,898
1.52E+12,21.32878125,21.32878125,1140
1.52E+12,22.36078125,22.36078125,1482
1.52E+12,26.19278125,26.19278125,1724
1.52E+12,29.7208125,29.7208125,1973
1.52E+12,30.7208125,30.7208125,949
1.52E+12,30.84884375,30.84884375,1304
1.52E+12,33.088875,33.088875,1380
1.52E+12,34.648875,34.648875,892
1.52E+12,29.58490625,29.58490625,897
1.52E+12,24.10490625,24.10490625,897
1.52E+12,22.1609375,22.1609375,899
1.52E+12,18.8889375,18.8889375,901
1.52E+12,13.0009375,13.0009375,899
1.52E+12,10.4969375,10.4969375,900
1.52E+12,6.8409375,6.8409375,907
1.52E+12,5.77696875,5.77696875,900
1.52E+12,3.21696875,3.21696875,899
1.52E+12,2.62496875,2.62496875,904
1.52E+12,0.01696875,0.01696875,911
1.52E+12,3.30496875,3.30496875,908
1.52E+12,5.35296875,5.35296875,900
1.52E+12,5.36096875,5.36096875,902
1.52E+12,6.31296875,6.31296875,895
1.52E+12,8.76096875,8.76096875,1133
1.52E+12,10.88096875,10.88096875,893
1.52E+12,10.896,10.896,897
1.52E+12,10.784,10.784,893
1.52E+12,8.624,8.624,899
1.52E+12,8.152,8.152,905
1.52E+12,7.816,7.816,897
1.52E+12,8.816,8.816,893
1.52E+12,10.608,10.608,912
1.52E+12,9.40803125,9.40803125,901
1.52E+12,5.98403125,5.98403125,906
1.52E+12,7.78403125,7.78403125,940
1.52E+12,8.66403125,8.66403125,1088
1.52E+12,14.24803125,14.24803125,1722
1.52E+12,14.98403125,14.98403125,885
1.52E+12,13.6400625,13.6400625,868
1.52E+12,15.6880625,15.6880625,1034
1.52E+12,16.6080625,16.6080625,1070
1.52E+12,17.85609375,17.85609375,1163
1.52E+12,19.66409375,19.66409375,1272
1.52E+12,21.16009375,21.16009375,1073
1.52E+12,21.216125,21.216125,907
1.52E+12,21.456125,21.456125,1419
1.52E+12,25.424125,25.424125,891
1.52E+12,25.07215625,25.07215625,896
1.52E+12,23.03215625,23.03215625,900
1.52E+12,20.0881875,20.0881875,899
1.52E+12,16.4481875,16.4481875,903
1.52E+12,15.0001875,15.0001875,961
1.52E+12,17.7841875,17.7841875,1197
1.52E+12,23.00021875,23.00021875,1573
1.52E+12,32.35221875,32.35221875,2177
1.52E+12,33.99225,33.99225,1180
1.52E+12,35.38425,35.38425,1487
1.52E+12,38.82428125,38.82428125,1631
1.52E+12,40.4083125,40.4083125,1662
1.52E+12,38.3043125,38.3043125,1566
1.52E+12,35.01634375,35.01634375,1419
1.52E+12,32.264375,32.264375,1353
1.52E+12,32.448375,32.448375,1292
1.52E+12,31.80840625,31.80840625,1319
1.52E+12,32.67240625,32.67240625,1370
1.52E+12,33.7524375,33.7524375,1389
1.52E+12,32.1204375,32.1204375,1331
1.52E+12,32.01646875,32.01646875,1325
1.52E+12,31.84846875,31.84846875,1321
1.52E+12,33.8405,33.8405,1418
1.52E+12,36.52853125,36.52853125,1532
1.52E+12,39.40853125,39.40853125,1628
1.52E+12,36.9125625,36.9125625,899
1.52E+12,33.5925625,33.5925625,903
1.52E+12,31.88059375,31.88059375,1330
1.52E+12,32.688625,32.688625,1329
1.52E+12,26.296625,26.296625,896
1.52E+12,22.77665625,22.77665625,908
1.52E+12,21.80065625,21.80065625,888
1.52E+12,21.37665625,21.37665625,876
1.52E+12,24.2646875,24.2646875,1043
1.52E+12,27.9526875,27.9526875,1118
1.52E+12,25.99271875,25.99271875,1100
1.52E+12,28.17671875,28.17671875,1199
1.52E+12,31.98475,31.98475,1343
1.52E+12,33.49675,33.49675,1404
1.52E+12,34.73678125,34.73678125,1433
1.52E+12,34.08078125,34.08078125,1416
1.52E+12,34.7128125,34.7128125,1392
1.52E+12,32.1448125,32.1448125,1302
1.52E+12,28.92084375,28.92084375,1195
1.52E+12,28.24884375,28.24884375,1165
1.52E+12,28.720875,28.720875,928
1.52E+12,24.856875,24.856875,896
1.52E+12,18.39290625,18.39290625,910
1.52E+12,15.91290625,15.91290625,985
1.52E+12,16.54490625,16.54490625,1079
1.52E+12,16.6169375,16.6169375,1073
1.52E+12,19.7609375,19.7609375,1322
1.52E+12,22.5209375,22.5209375,1450
1.52E+12,24.34496875,24.34496875,1572
1.52E+12,26.39296875,26.39296875,1715
1.52E+12,28.904,28.904,1868
1.52E+12,28.544,28.544,1166
1.52E+12,26.432,26.432,867
1.52E+12,23.18403125,23.18403125,899
1.52E+12,23.33603125,23.33603125,912
1.52E+12,21.1520625,21.1520625,899
1.52E+12,21.5040625,21.5040625,904
1.52E+12,23.5600625,23.5600625,995
1.52E+12,24.16809375,24.16809375,887
1.52E+12,22.04809375,22.04809375,900
1.52E+12,22.096125,22.096125,930
1.52E+12,23.632125,23.632125,900
1.52E+12,23.160125,23.160125,896
1.52E+12,21.800125,21.800125,903
1.52E+12,22.71215625,22.71215625,963
1.52E+12,23.05615625,23.05615625,882
1.52E+12,20.0801875,20.0801875,899
1.52E+12,18.2721875,18.2721875,905
1.52E+12,18.4641875,18.4641875,904
1.52E+12,16.6081875,16.6081875,904
1.52E+12,15.76021875,15.76021875,906
1.52E+12,13.95221875,13.95221875,870
1.52E+12,16.67221875,16.67221875,1128
1.52E+12,21.76025,21.76025,1493
1.52E+12,29.69625,29.69625,2007
1.52E+12,31.56828125,31.56828125,894
1.52E+12,20.88028125,20.88028125,903
1.52E+12,20.55228125,20.55228125,1403
1.52E+12,30.2643125,30.2643125,2084
1.52E+12,37.8563125,37.8563125,1101
1.52E+12,39.96834375,39.96834375,1650
1.52E+12,38.704375,38.704375,1589
1.52E+12,42.856375,42.856375,1848
1.52E+12,51.21640625,51.21640625,2199
1.52E+12,53.4804375,53.4804375,1600
1.52E+12,57.57646875,57.57646875,1723
1.52E+12,57.1845,57.1845,1689
1.52E+12,54.34453125,54.34453125,1597
1.52E+12,50.0885625,50.0885625,1454
1.52E+12,45.56859375,45.56859375,1339
1.52E+12,43.18459375,43.18459375,1314
1.52E+12,43.480625,43.480625,1300
1.52E+12,44.52865625,44.52865625,1352
1.52E+12,43.95265625,43.95265625,1286
1.52E+12,41.2806875,41.2806875,923
1.52E+12,31.9446875,31.9446875,902
1.52E+12,22.91271875,22.91271875,897
1.52E+12,17.44871875,17.44871875,896
1.52E+12,10.92871875,10.92871875,895
1.52E+12,6.21671875,6.21671875,900
1.52E+12,0.06471875,0.06471875,904
1.52E+12,0.00071875,0.00071875,909
1.52E+12,0.00071875,0.00071875,908
1.52E+12,0.00071875,0.00071875,900
1.52E+12,0.00071875,0.00071875,893
1.52E+12,0.00071875,0.00071875,900
1.52E+12,0.00071875,0.00071875,893
1.52E+12,0.00071875,0.00071875,903
1.52E+12,0.00071875,0.00071875,905
1.52E+12,0.00071875,0.00071875,904
1.52E+12,0.00071875,0.00071875,907
1.52E+12,0.00071875,0.00071875,900
1.52E+12,0.00071875,0.00071875,900
1.52E+12,0.00071875,0.00071875,896
1.52E+12,0.00071875,0.00071875,906
1.52E+12,0.00071875,0.00071875,904
1.52E+12,0.00071875,0.00071875,908
1.52E+12,0.00071875,0.00071875,906
1.52E+12,0.00071875,0.00071875,908
1.52E+12,0.00071875,0.00071875,902
1.52E+12,0.00071875,0.00071875,892
1.52E+12,0.00071875,0.00071875,894
1.52E+12,0.00071875,0.00071875,895
1.52E+12,0.00071875,0.00071875,903
1.52E+12,0.00071875,0.00071875,901
1.52E+12,0.00071875,0.00071875,907
1.52E+12,0.00071875,0.00071875,905
1.52E+12,0.00071875,0.00071875,904
1.52E+12,0.00071875,0.00071875,902
1.52E+12,0.00071875,0.00071875,898
1.52E+12,0.00071875,0.00071875,893
1.52E+12,0.00071875,0.00071875,898
1.52E+12,0.00071875,0.00071875,900
1.52E+12,0.00071875,0.00071875,903
1.52E+12,0.00071875,0.00071875,906
1.52E+12,0.00071875,0.00071875,905
1.52E+12,0.00071875,0.00071875,903
1.52E+12,0.00071875,0.00071875,898
1.52E+12,0.00071875,0.00071875,892
1.52E+12,0.00071875,0.00071875,900
1.52E+12,0.00071875,0.00071875,902
1.52E+12,0.00071875,0.00071875,906
1.52E+12,0.00071875,0.00071875,901
1.52E+12,0.00071875,0.00071875,899
1.52E+12,0.00071875,0.00071875,895
1.52E+12,0.00071875,0.00071875,898
1.52E+12,0.00071875,0.00071875,897
1.52E+12,0.00071875,0.00071875,900
1.52E+12,0.00071875,0.00071875,903
1.52E+12,0.00071875,0.00071875,904
1.52E+12,0.00071875,0.00071875,902
1.52E+12,0.00071875,0.00071875,899
1.52E+12,0.00071875,0.00071875,897
1.52E+12,0.00071875,0.00071875,896
1.52E+12,0.00071875,0.00071875,895
1.52E+12,0.00071875,0.00071875,904
1.52E+12,0.00071875,0.00071875,902
1.52E+12,0.00071875,0.00071875,903
1.52E+12,0.00071875,0.00071875,902
1.52E+12,0.00071875,0.00071875,898
1.52E+12,0.00071875,0.00071875,898
1.52E+12,0.00071875,0.00071875,894
1.52E+12,0.00071875,0.00071875,897
1.52E+12,0.00071875,0.00071875,902
1.52E+12,0.00071875,0.00071875,903
1.52E+12,0.00071875,0.00071875,904
1.52E+12,0.00071875,0.00071875,905
1.52E+12,0.00071875,0.00071875,899
1.52E+12,0.00071875,0.00071875,904
1.52E+12,0.00071875,0.00071875,894
1.52E+12,0.00071875,0.00071875,902
1.52E+12,0.00071875,0.00071875,911
1.52E+12,0.00071875,0.00071875,903
1.52E+12,0.00071875,0.00071875,906
1.52E+12,0.00071875,0.00071875,896
1.52E+12,0.00071875,0.00071875,895
1.52E+12,0.00071875,0.00071875,899
1.52E+12,0.00071875,0.00071875,898
1.52E+12,0.00071875,0.00071875,901
1.52E+12,0.00071875,0.00071875,904
1.52E+12,0.00071875,0.00071875,906
1.52E+12,0.00071875,0.00071875,899
1.52E+12,0.00071875,0.00071875,899
1.52E+12,0.00071875,0.00071875,898
1.52E+12,0.00071875,0.00071875,898
1.52E+12,0.00071875,0.00071875,898
1.52E+12,0.00071875,0.00071875,904
1.52E+12,0.00071875,0.00071875,904
1.52E+12,0.00071875,0.00071875,903
1.52E+12,0.00071875,0.00071875,905
1.52E+12,0.00071875,0.00071875,898
1.52E+12,0.00071875,0.00071875,896
1.52E+12,0.00071875,0.00071875,899
1.52E+12,0.00071875,0.00071875,890
1.52E+12,0.00071875,0.00071875,901
1.52E+12,0.00071875,0.00071875,903
1.52E+12,0.00071875,0.00071875,905
1.52E+12,0.00071875,0.00071875,899
1.52E+12,0.00071875,0.00071875,898
1.52E+12,0.00071875,0.00071875,906
1.52E+12,0.00071875,0.00071875,904
1.52E+12,0.00071875,0.00071875,900
1.52E+12,0.00071875,0.00071875,897
1.52E+12,0.00071875,0.00071875,909
1.52E+12,0.00071875,0.00071875,907
1.52E+12,0.00071875,0.00071875,899
1.52E+12,0.00071875,0.00071875,895
1.52E+12,0.00071875,0.00071875,900
1.52E+12,0.00071875,0.00071875,898
1.52E+12,0.00071875,0.00071875,900
1.52E+12,0.00071875,0.00071875,902
1.52E+12,0.00071875,0.00071875,904
1.52E+12,0.00071875,0.00071875,906
1.52E+12,0.00071875,0.00071875,899
1.52E+12,0.00071875,0.00071875,897
1.52E+12,0.00071875,0.00071875,895
1.52E+12,0.00071875,0.00071875,896
1.52E+12,0.00071875,0.00071875,903
1.52E+12,0.00071875,0.00071875,907
1.52E+12,0.00071875,0.00071875,908
1.52E+12,0.00071875,0.00071875,904
1.52E+12,0.00071875,0.00071875,899
1.52E+12,0.00071875,0.00071875,898
1.52E+12,0.00071875,0.00071875,899
1.52E+12,0.00071875,0.00071875,900
1.52E+12,0.00071875,0.00071875,900
1.52E+12,0.00071875,0.00071875,903
1.52E+12,0.00071875,0.00071875,905
1.52E+12,0.00071875,0.00071875,901
1.52E+12,0.00071875,0.00071875,897
1.52E+12,0.00071875,0.00071875,900
1.52E+12,0.00071875,0.00071875,898
1.52E+12,0.00071875,0.00071875,903
1.52E+12,0.00071875,0.00071875,1092
1.52E+12,6.58475,6.58475,1023
1.52E+12,7.64875,7.64875,911
1.52E+12,6.39275,6.39275,911
1.52E+12,4.16875,4.16875,905
1.52E+12,0.00075,0.00075,882
1.52E+12,0.00075,0.00075,903
1.52E+12,0.00075,0.00075,1079
1.52E+12,8.84075,8.84075,950
1.52E+12,6.04075,6.04075,853
1.52E+12,8.60075,8.60075,1119
1.52E+12,17.20078125,17.20078125,2024
1.52E+12,20.75278125,20.75278125,1454
1.52E+12,30.79278125,30.79278125,2097
1.52E+12,35.1848125,35.1848125,1292
1.52E+12,38.5368125,38.5368125,1644
1.52E+12,44.12884375,44.12884375,1874
1.52E+12,48.712875,48.712875,1539
1.52E+12,48.48090625,48.48090625,1456
1.52E+12,51.6249375,51.6249375,1550
1.52E+12,53.56096875,53.56096875,1579
1.52E+12,50.48096875,50.48096875,1496
1.52E+12,50.088,50.088,1497
1.52E+12,51.05603125,51.05603125,1520
1.52E+12,50.5440625,50.5440625,1482
1.52E+12,48.32809375,48.32809375,1414
1.52E+12,45.200125,45.200125,1338
1.52E+12,44.504125,44.504125,1326
1.52E+12,46.26415625,46.26415625,1385
1.52E+12,49.5521875,49.5521875,1487
1.52E+12,50.52821875,50.52821875,1492
1.52E+12,44.96825,44.96825,925
1.52E+12,33.76825,33.76825,896
1.52E+12,24.56828125,24.56828125,893
1.52E+12,22.24828125,22.24828125,901
1.52E+12,20.2723125,20.2723125,900
1.52E+12,18.8083125,18.8083125,971
1.52E+12,13.9203125,13.9203125,859
1.52E+12,13.6723125,13.6723125,885
1.52E+12,13.83234375,13.83234375,885
1.52E+12,14.54434375,14.54434375,997
1.52E+12,16.59234375,16.59234375,1122
1.52E+12,19.60834375,19.60834375,1344
1.52E+12,23.192375,23.192375,1469
1.52E+12,23.016375,23.016375,1509
1.52E+12,23.704375,23.704375,1481
1.52E+12,23.76040625,23.76040625,1573
1.52E+12,26.59240625,26.59240625,1723
1.52E+12,29.4404375,29.4404375,1350
1.52E+12,26.9124375,26.9124375,897
1.52E+12,22.78446875,22.78446875,903
1.52E+12,19.48846875,19.48846875,1259
1.52E+12,20.30446875,20.30446875,1375
1.52E+12,28.0085,28.0085,1925
1.52E+12,37.0005,37.0005,1804
1.52E+12,36.20053125,36.20053125,882
1.52E+12,32.26453125,32.26453125,897
1.52E+12,29.7045625,29.7045625,899
1.52E+12,26.9845625,26.9845625,900
1.52E+12,25.59259375,25.59259375,902
1.52E+12,23.47259375,23.47259375,958
1.52E+12,26.056625,26.056625,1126
1.52E+12,31.136625,31.136625,1326
1.52E+12,36.28865625,36.28865625,1538
1.52E+12,41.53665625,41.53665625,1761
1.52E+12,44.5686875,44.5686875,901
1.52E+12,44.23271875,44.23271875,1323
1.52E+12,42.89675,42.89675,1272
1.52E+12,44.35275,44.35275,1293
1.52E+12,41.86478125,41.86478125,1271
1.52E+12,42.1048125,42.1048125,1264
1.52E+12,39.56884375,39.56884375,900
1.52E+12,37.18484375,37.18484375,900
1.52E+12,31.19284375,31.19284375,899
1.52E+12,25.552875,25.552875,900
1.52E+12,19.888875,19.888875,902
1.52E+12,18.440875,18.440875,853
1.52E+12,20.24090625,20.24090625,949
1.52E+12,21.65690625,21.65690625,895
1.52E+12,23.00890625,23.00890625,970
1.52E+12,26.4009375,26.4009375,1117
1.52E+12,30.8569375,30.8569375,1313
1.52E+12,31.33696875,31.33696875,899
1.52E+12,30.32096875,30.32096875,893
1.52E+12,28.576,28.576,896
1.52E+12,26.544,26.544,901
1.52E+12,25.46403125,25.46403125,877
1.52E+12,25.79203125,25.79203125,877
1.52E+12,25.5200625,25.5200625,897
1.52E+12,25.2720625,25.2720625,933
1.52E+12,23.35209375,23.35209375,940
1.52E+12,22.24809375,22.24809375,948
1.52E+12,23.34409375,23.34409375,981
1.52E+12,25.144125,25.144125,1056
1.52E+12,25.216125,25.216125,1029
1.52E+12,24.79215625,24.79215625,1036
1.52E+12,25.50415625,25.50415625,1047
1.52E+12,24.63215625,24.63215625,956
1.52E+12,22.8401875,22.8401875,901
1.52E+12,20.5601875,20.5601875,910
1.52E+12,19.52821875,19.52821875,902
1.52E+12,17.92021875,17.92021875,901
1.52E+12,14.03221875,14.03221875,897
1.52E+12,13.28821875,13.28821875,898
1.52E+12,8.35221875,8.35221875,902
1.52E+12,4.77621875,4.77621875,902
1.52E+12,0.00021875,0.00021875,903
1.52E+12,0.00021875,0.00021875,898
1.52E+12,0.00021875,0.00021875,902
1.52E+12,0.00021875,0.00021875,900
1.52E+12,0.00021875,0.00021875,902
1.52E+12,0.00021875,0.00021875,902
1.52E+12,0.00021875,0.00021875,910
1.52E+12,0.00021875,0.00021875,970
1.52E+12,4.46421875,4.46421875,957
1.52E+12,9.55225,9.55225,1272
1.52E+12,14.20025,14.20025,901
1.52E+12,17.48025,17.48025,1191
1.52E+12,21.00025,21.00025,1345
1.52E+12,24.72828125,24.72828125,1693
1.52E+12,30.64828125,30.64828125,891
1.52E+12,29.6883125,29.6883125,1232
1.52E+12,29.4963125,29.4963125,888
1.52E+12,25.80834375,25.80834375,1067
1.52E+12,29.87234375,29.87234375,1271
1.52E+12,35.200375,35.200375,1499
1.52E+12,40.47240625,40.47240625,1719
1.52E+12,40.61640625,40.61640625,887
1.52E+12,37.6404375,37.6404375,897
1.52E+12,34.1364375,34.1364375,897
1.52E+12,32.16846875,32.16846875,910
1.52E+12,30.5045,30.5045,899
1.52E+12,28.0325,28.0325,899
1.52E+12,25.23253125,25.23253125,1032
1.52E+12,22.30453125,22.30453125,893
1.52E+12,20.54453125,20.54453125,866
1.52E+12,23.6325625,23.6325625,1021
1.52E+12,28.4245625,28.4245625,1200
1.52E+12,31.65659375,31.65659375,1324
1.52E+12,34.60859375,34.60859375,1459
1.52E+12,36.960625,36.960625,1504
1.52E+12,34.920625,34.920625,1459
1.52E+12,36.84065625,36.84065625,1527
1.52E+12,35.5766875,35.5766875,894
1.52E+12,29.4166875,29.4166875,901
1.52E+12,18.96871875,18.96871875,897
1.52E+12,11.31271875,11.31271875,911
1.52E+12,11.98471875,11.98471875,873
1.52E+12,16.00871875,16.00871875,1104
1.52E+12,21.88075,21.88075,1434
1.52E+12,25.31275,25.31275,1668
1.52E+12,29.75275,29.75275,1359
1.52E+12,29.33678125,29.33678125,1236
1.52E+12,32.4248125,32.4248125,1344
1.52E+12,33.8888125,33.8888125,1436
1.52E+12,37.91284375,37.91284375,1596
1.52E+12,42.71284375,42.71284375,1810
1.52E+12,43.496875,43.496875,900
1.52E+12,36.30490625,36.30490625,908
1.52E+12,36.81690625,36.81690625,1120
1.52E+12,40.6489375,40.6489375,1231
1.52E+12,41.24896875,41.24896875,1225
1.52E+12,41.808,41.808,1232
1.52E+12,39.04,39.04,1144
1.52E+12,37.88003125,37.88003125,1126
1.52E+12,37.41603125,37.41603125,898
1.52E+12,24.3360625,24.3360625,902
1.52E+12,19.8080625,19.8080625,901
1.52E+12,20.52009375,20.52009375,953
1.52E+12,19.82409375,19.82409375,899
1.52E+12,14.29609375,14.29609375,899
1.52E+12,12.448125,12.448125,902
1.52E+12,14.592125,14.592125,964
1.52E+12,17.120125,17.120125,1138
1.52E+12,22.952125,22.952125,1549
1.52E+12,26.29615625,26.29615625,900
1.52E+12,24.60015625,24.60015625,1015
1.52E+12,25.1281875,25.1281875,886
1.52E+12,22.5601875,22.5601875,894
1.52E+12,21.4401875,21.4401875,877
1.52E+12,22.88021875,22.88021875,981
1.52E+12,26.91221875,26.91221875,1155
1.52E+12,31.71225,31.71225,1351
1.52E+12,32.14425,32.14425,896
1.52E+12,30.11228125,30.11228125,898
1.52E+12,25.81628125,25.81628125,902
1.52E+12,23.6483125,23.6483125,902
1.52E+12,22.7203125,22.7203125,899
1.52E+12,21.9523125,21.9523125,935
1.52E+12,23.41634375,23.41634375,888
1.52E+12,20.00834375,20.00834375,899
1.52E+12,14.544375,14.544375,900
1.52E+12,8.856375,8.856375,902
1.52E+12,6.416375,6.416375,901
1.52E+12,7.824375,7.824375,972
1.52E+12,11.888375,11.888375,1610
1.52E+12,16.688375,16.688375,894
1.52E+12,15.30440625,15.30440625,984
1.52E+12,19.36040625,19.36040625,1309
1.52E+12,24.89640625,24.89640625,1664
1.52E+12,29.9684375,29.9684375,1547
1.52E+12,28.9124375,28.9124375,1031
1.52E+12,28.13646875,28.13646875,1177
1.52E+12,29.70446875,29.70446875,1242
1.52E+12,31.6725,31.6725,1322
1.52E+12,33.6005,33.6005,1405
1.52E+12,35.30453125,35.30453125,1260
1.52E+12,34.1605625,34.1605625,995
1.52E+12,32.6165625,32.6165625,974
1.52E+12,34.04859375,34.04859375,1022
1.52E+12,37.00059375,37.00059375,1114
1.52E+12,39.248625,39.248625,1182
1.52E+12,39.08865625,39.08865625,886
1.52E+12,34.85665625,34.85665625,899
1.52E+12,30.2486875,30.2486875,893
1.52E+12,24.5526875,24.5526875,891
1.52E+12,15.12071875,15.12071875,898
1.52E+12,8.12071875,8.12071875,849
1.52E+12,9.04871875,9.04871875,1014
1.52E+12,16.19271875,16.19271875,1128
1.52E+12,23.74471875,23.74471875,1636
1.52E+12,31.00875,31.00875,1277
1.52E+12,30.92875,30.92875,1317
1.52E+12,33.86478125,33.86478125,1441
1.52E+12,36.42478125,36.42478125,1552
1.52E+12,42.2328125,42.2328125,1785
1.52E+12,47.00084375,47.00084375,1609
1.52E+12,46.34484375,46.34484375,1377
1.52E+12,47.200875,47.200875,1388
1.52E+12,44.37690625,44.37690625,1315
1.52E+12,42.4969375,42.4969375,1236
1.52E+12,34.0329375,34.0329375,898
1.52E+12,28.64896875,28.64896875,1046
1.52E+12,29.39296875,29.39296875,1247
1.52E+12,33.032,33.032,1387
1.52E+12,36.512,36.512,1535
1.52E+12,40.20803125,40.20803125,1656
1.52E+12,39.7600625,39.7600625,899
1.52E+12,37.9520625,37.9520625,1121
1.52E+12,39.26409375,39.26409375,1183
1.52E+12,41.000125,41.000125,1227
1.52E+12,41.048125,41.048125,885
1.52E+12,38.05615625,38.05615625,905
1.52E+12,36.2481875,36.2481875,901
1.52E+12,33.8561875,33.8561875,912
1.52E+12,32.72821875,32.72821875,894
1.52E+12,31.67221875,31.67221875,900
